qpid	cluster_GSZ	cluster_RM1sum	cluster_size	cluster_desccount	RM2	val_avg	jac_avg	desc	genename
KLIEJDFO_01365	1847.17786156	80.8113087148	95	6145	1.37065495145	0.0788359086292	3.87626885614e-05	PTS lactose/cellobiose transporter subunit IIA	
KLIEJDFO_01365	468.512557768	1.59045731805	2	37	0.786538354179	0.0172324603192	6.35515530551e-06	Phosphoenolpyruvate dependent phosphotransferase enzyme III-cellobiose	
KLIEJDFO_01365	43.5572819629	0.862294066903	1	1257	0.607663956918	0.000454799221698	2.72808885618e-08	Molecular chaperone TorD	
KLIEJDFO_01366	1178.69315938	87.4538654842	100	16362	1.15025586169	0.16750359428	8.4648236402e-05	Permease IIC component	
KLIEJDFO_01367	1387.12306454	85.2437613834	99	11686	1.18484845716	0.0754686321016	4.28165883774e-05	PTS sugar transporter subunit IIB	GMUB
KLIEJDFO_01368	2936.28163205	5.255657727	6	7	1.82080995006	0.106207646989	0.00036221656021	Glv operon transcriptional regulator	
KLIEJDFO_01368	825.081114566	14.0028054789	16	899	0.950969697376	0.0583630440304	0.000241910677516	UbiC transcription regulator-associated domain protein	
KLIEJDFO_01368	118.377532471	61.6534625517	72	841233	0.677469359367	0.0756948196019	4.59949027691e-06	GntR family transcriptional regulator	
KLIEJDFO_01368	97.0068903182	0.87517534243	1	254	0.645903362468	0.0322652942069	2.0550806325e-08	DeoR-like helix-turn-helix domain protein	
KLIEJDFO_01368	65.4206938767	2.63013169972	3	5038	0.617033051286	0.00163161850294	7.96429467756e-07	UTRA domain-containing protein	
KLIEJDFO_01369	2887.98609118	24.5223849945	28	224	1.78820722146	0.0811559381722	6.88770319447e-06	O-acetylserine/cysteine export protein EamA	EAMA
KLIEJDFO_01369	1904.25721756	9.66304951854	11	80	1.378179044	0.0499549726283	1.07419652972e-06	Cysteine and O-acetyl-L-serine efflux system	EAMA
KLIEJDFO_01369	1402.64471227	29.8180851266	34	1404	1.18641953484	0.06671945211	1.70156096788e-05	O-acetylserine/cysteine exporter	EAMA
KLIEJDFO_01369	743.844530326	14.0350379526	16	1106	0.906733036215	0.0362172545839	3.95776791749e-06	Amino acid metabolite efflux	EAMA
KLIEJDFO_01369	176.133288342	0.899374519406	1	81	0.671496466015	0.0208361119237	5.67917488715e-07	Multidrug resistance efflux transporter	EAMA
KLIEJDFO_01369	96.0780444917	1.80578295052	2	1097	0.630232482661	0.00339861288441	1.79447214514e-09	EamA-like transporter family	EAMA
KLIEJDFO_01369	83.1876300326	0.879282393015	1	347	0.625166893512	0.00356950972028	6.73814143865e-08	Acetylserine transporter	EAMA
KLIEJDFO_01369	15.8528633609	0.875844964093	1	9409	0.60087686288	0.00855795709958	1.36511744053e-08	Permease of the drug/metabolite transporter (DMT) superfamily	EAMA
KLIEJDFO_01369	7.74683611043	0.875844964093	1	38450	0.593378226144	0.000527342759996	1.84726931184e-09	Integral membrane protein	EAMA
KLIEJDFO_01370	126.36225685	67.363524358	77	902647	0.716914599083	0.144047714122	0.00122039293218	Efflux MFS transporter YdeE	YDEE
KLIEJDFO_01370	72.2548130913	4.37281643092	5	11677	0.646369269251	0.0518251602444	4.54238314279e-07	Predicted transporter	YDEE
KLIEJDFO_01370	73.0269464977	9.6220420915	11	55238	0.630517933205	0.0213342363139	4.67973571453e-07	Transporter, major facilitator family protein	YDEE
KLIEJDFO_01371	8522.46459375	3.42925541071	4	6	4.35127054821	0.664687722631	1.08856344087e-05	Inner membrane-associated protein	
KLIEJDFO_01371	2138.93910122	0.860662970194	1	2	1.44629298877	0.00135340465254	2.19080923755e-06	Small protein MgtS	
KLIEJDFO_01372	363.820468099	66.5487092249	76	111402	0.808724713669	0.138050470742	0.00148884682189	Diguanylate cyclase	DGCZ
KLIEJDFO_01372	195.176081972	5.24679157916	6	2407	0.676082543847	0.0151171703537	5.3851226194e-07	Putative signal transduction protein	DGCZ
KLIEJDFO_01372	35.3723651441	6.13259245445	7	99083	0.607905038823	0.00708695731728	2.69357787858e-07	GGDEF domain-containing protein	DGCZ
KLIEJDFO_01373	2376.94590578	20.898978746	24	429	1.56488614894	0.0454850701987	3.49710989738e-05	YdeI family stress tolerance OB fold protein	YDEI
KLIEJDFO_01373	1331.95755466	21.7888346377	25	1485	1.17525696678	0.0989501737808	0.00151764070216	BOF domain-containing protein	YDEI
KLIEJDFO_01373	347.873831069	4.3458373596	5	866	0.741312404476	0.0229487615187	1.42218838018e-06	Stress response protein	YDEI
KLIEJDFO_01374	1569.23490733	39.4809154192	45	1889	1.28663943271	0.130083843993	5.16230078626e-05	Dipeptidyl carboxypeptidase II	DCP
KLIEJDFO_01374	1216.25347578	46.4842751953	53	4359	1.14639674762	0.131826313431	0.00137055928141	Peptidyl-dipeptidase Dcp	DCP
KLIEJDFO_01374	77.9253678179	0.877148326409	1	378	0.621568879596	0.000752324801996	1.61941706761e-08	Peptidase family M3	DCP
KLIEJDFO_01375	823.890143673	58.0556781329	66	15026	0.974006242053	0.102732330325	0.000102475580764	Bifunctional NADP-dependent 3-hydroxy acid dehydrogenase/3-hydroxypropionate dehydrogenase YdfG	YDFG
KLIEJDFO_01375	484.10850586	0.879975146031	1	3	0.783643402344	0.0	0.0	L-allo-threonine dehydrogenase, NAD(P)-binding protein	YDFG
KLIEJDFO_01375	441.754868996	9.67972660634	11	1453	0.77587848512	0.0173142184362	8.75110704665e-08	Serine 3-dehydrogenase	YDFG
KLIEJDFO_01375	33.9975054547	7.94354354187	9	162811	0.630204078625	0.0501982312165	6.94909012019e-07	Short chain dehydrogenase	YDFG
KLIEJDFO_01375	62.6762154832	1.75995029206	2	2384	0.618128788843	0.00577034473737	9.96945597187e-07	Malonic semialdehyde reductase	YDFG
KLIEJDFO_01375	64.3327308188	0.879975146031	1	566	0.618030390691	0.0043345250292	4.88876931122e-09	NAD dependent epimerase/dehydratase family	YDFG
KLIEJDFO_01375	26.2683543397	5.27985087619	6	120253	0.608372221297	0.0148393939921	3.72501629877e-08	NAD(P)-dependent oxidoreductase	YDFG
KLIEJDFO_01375	8.72545070401	0.879975146031	1	30004	0.59463967335	0.00216885462664	5.8239607377e-09	Short-chain dehydrogenase/reductase SDR	YDFG
KLIEJDFO_01376	421.186824394	8.79728238511	10	1364	0.804982653939	0.0877494402483	3.6042486916e-05	DNA-binding transcriptional regulator YdfH	YDFH
KLIEJDFO_01376	114.69566995	59.8010741426	68	844465	0.701030466497	0.122928474009	5.3646043181e-06	GntR family transcriptional regulator	YDFH
KLIEJDFO_01376	102.318337922	9.67240534102	11	27888	0.650859589463	0.0376080084219	4.91540778908e-07	HTH gntR-type domain-containing protein	YDFH
KLIEJDFO_01376	18.616040483	1.75945647702	2	27617	0.638864396986	0.0781470803932	1.40922534803e-06	HTH-type transcriptional repressor RspR	YDFH
KLIEJDFO_01376	28.064176699	1.75945647702	2	12229	0.602400004909	0.00221571393003	2.92349113344e-07	FCD domain-containing protein	YDFH
KLIEJDFO_01377	4113.27264185	50.5929788943	58	741	2.31554116343	0.151026805229	0.0093949958576	Putative selenium delivery protein YdfZ	YDFZ
KLIEJDFO_01377	1831.71646135	2.61728789437	3	7	1.34434844708	0.0408626389131	0.000233195775812	Putative selenium carrying protein	YDFZ
KLIEJDFO_01378	1768.42297211	7.89064750072	9	60	1.35581746535	0.110279715648	1.36077081504e-06	Putative sugar dehydrogenase	POR
KLIEJDFO_01378	1287.69307256	4.38831036836	5	35	1.14280021561	0.071175369155	2.04678482227e-06	Mannonate dehydrogenase	POR
KLIEJDFO_01378	1171.6484591	3.50695444476	4	27	1.0742874805	0.0294715327608	0.000409224738914	Oxidoreductase YdfI	POR
KLIEJDFO_01378	916.872411975	42.1250091488	48	6361	1.03045919518	0.139073505482	6.36242288655e-05	Mannitol dehydrogenase family protein	POR
KLIEJDFO_01378	514.532940526	1.75347722238	2	35	0.842691700565	0.0884452144286	0.000128035357965	Oxidoreductase YeiQ	POR
KLIEJDFO_01378	72.9028356588	21.932317217	25	270543	0.660615962078	0.0782166284703	7.36278927665e-07	D-mannonate oxidoreductase	POR
KLIEJDFO_01378	137.066744243	4.38369305595	5	3081	0.653975716427	0.0172619529005	9.18464325137e-06	Fructuronate reductase	POR
KLIEJDFO_01379	3490.43667453	21.8930368775	25	158	2.01599533799	0.0562528675593	0.000332418567773	Inner membrane metabolite transport protein YdfJ	YDFJ
KLIEJDFO_01379	72.9933047277	4.37400374622	5	14395	0.707266795989	0.166168787931	8.24731015821e-07	Predicted transporter	YDFJ
KLIEJDFO_01379	76.7410877758	36.7058802262	42	909523	0.653222993938	0.0613708036637	1.64430403531e-06	MFS transporter	YDFJ
KLIEJDFO_01379	22.4521402201	1.74642343651	2	24111	0.601081326214	0.00396315019406	2.61431048112e-08	Metabolite/H+ symporter, major facilitator superfamily (MFS)	YDFJ
KLIEJDFO_01380	11852.995145	19.0142536921	22	24	5.41436817055	0.156800941669	0.00328067306981	Cold shock protein YdfK	YDFK
KLIEJDFO_01380	4031.15896161	4.17422212411	5	7	2.23177469033	0.0553001144814	0.000102250294256	Qin prophage DNA-binding transcriptional regulator	YDFK
KLIEJDFO_01380	700.127764558	5.16725040732	6	508	0.894066661298	0.0453123637632	1.34035750341e-07	Phage transcriptional regulator	YDFK
KLIEJDFO_01381	2070.21661255	18.3801328547	21	344	1.45360879633	0.0670138316784	0.000241026115322	Putative DNA-invertase from lambdoid prophage Rac	PINR
KLIEJDFO_01381	1034.77768778	6.12699181944	7	153	1.00391107511	0.0	0.0	Putative DNA-invertase	PINR
KLIEJDFO_01381	812.353902633	3.49979149158	4	81	0.940749991039	0.0486858302832	0.000246996761292	Site-specific recombinase resolvase family protein PinR	PINR
KLIEJDFO_01381	536.030220805	15.7367976072	18	3761	0.848809419933	0.0837673855251	3.08641422762e-05	DNA invertase	PINR
KLIEJDFO_01381	375.224666199	6.13619500761	7	1167	0.743928390459	0.00724246197988	9.56518205503e-07	Transposon resolvase	PINR
KLIEJDFO_01381	302.54812172	8.76135932414	10	3659	0.715992866815	0.00938405541255	3.43789563796e-06	Phage site-specific recombinase	PINR
KLIEJDFO_01381	3.73940773401	0.874627175051	1	209885	0.591495763094	0.0	0.0	Helix-turn-helix domain-containing protein	PINR
KLIEJDFO_01383	1913.91419183	19.4748250808	23	365	1.39790860791	0.0798737719592	0.000491602002062	Chaperone of endosialidase	
KLIEJDFO_01383	1497.97063582	37.3365408628	44	2190	1.24810186346	0.111154909047	7.53668978296e-05	Tail fiber domain-containing protein	
KLIEJDFO_01383	398.203376914	19.1792560556	23	8176	0.785798882435	0.0688975024724	9.27679335568e-05	Peptidase S74 domain-containing protein	
KLIEJDFO_01386	1961.43954975	8.59954034925	10	102	1.39391696363	0.0364572666571	0.000939620274665	Enterobacterial Ail/Lom family protein	
KLIEJDFO_01386	480.641598599	40.3959776416	47	37474	0.849738073906	0.127320451766	7.97515354317e-05	Outer membrane Lom	
KLIEJDFO_01386	566.344170485	0.851670452886	1	12	0.818450401614	0.00360603573031	7.67241644745e-05	Entero Ail/Lom protein	
KLIEJDFO_01387	1031.9230971	4.2860006445	5	254	1.01500634681	0.0230888414783	1.09918659635e-06	Putative tail component of prophage	
KLIEJDFO_01387	650.192443438	10.0946330776	13	3549	0.858942770599	0.0167278394954	1.91455370111e-06	Host specificity protein J	
KLIEJDFO_01387	549.006209124	3.25636881639	4	518	0.818116548371	0.0160631794061	2.89818302322e-05	DUF1983 domain-containing protein (Fragment)	
KLIEJDFO_01387	30.8545483191	1.5726318831	2	38101	0.605564954611	0.00608138276863	1.20793069879e-07	Fibronectin type-III domain-containing protein	
KLIEJDFO_01388	2099.77379469	73.6294996965	87	4484	1.49053846392	0.114393418841	2.17030210164e-05	Tail assembly protein	
KLIEJDFO_01389	782.297310168	20.7206059422	25	8543	0.914578264365	0.021998709537	1.21214348561e-06	Putative tail fiber component K of prophage	
KLIEJDFO_01389	95.978743362	1.72127642083	2	3915	0.631036641616	0.00499083535276	7.67307317836e-08	Endopeptidase	
KLIEJDFO_01390	2004.92287723	77.1699098294	89	4924	1.45081067855	0.111019113542	6.98741888458e-05	Phage minor tail protein L	
KLIEJDFO_01390	172.416658855	1.71811097789	2	330	0.684355681186	0.047903349681	1.21156396632e-05	Putative tail component of prophage	
KLIEJDFO_01391	1045.94743716	45.362765203	52	10805	1.03913702537	0.0580331261292	2.4682780909e-05	Minor tail protein M	
KLIEJDFO_01392	1047.39528406	79.5959042135	92	18267	1.05801275529	0.0925516034799	0.000114591240989	Phage tail tape measure protein	
KLIEJDFO_01392	574.498114105	3.46393879856	4	115	0.829632591653	0.0185474972519	0.000158623380971	Gifsy-1 prophage VmtH	
KLIEJDFO_01393	1680.31104789	69.6158126902	80	5791	1.30701508974	0.0846986689423	1.88022462918e-05	Phage tail assembly protein T	
KLIEJDFO_01393	790.37296963	7.81681146393	9	330	0.938461833856	0.0609667101734	1.44806212514e-05	Putative tail component of prophage CP-933K	
KLIEJDFO_01394	2917.6501619	83.2805240019	97	2590	1.78793176477	0.058247093495	3.70226922504e-05	Phage minor tail protein G	
KLIEJDFO_01395	2363.93845339	32.0779028757	37	1185	1.55628245656	0.0390698168675	3.61338876182e-06	Major tail protein V	
KLIEJDFO_01395	698.527593444	0.870749702916	1	8	0.873824524706	0.00832510356185	5.91220386383e-05	Gifsy-1 prophage VmtV	
KLIEJDFO_01395	489.268375041	6.91655377238	8	1286	0.799459206293	0.0259468484573	1.32971978229e-06	Bacterial Ig-like domain (Group 2)	
KLIEJDFO_01395	34.0606667536	0.879963747475	1	4288	0.605596732965	0.00372163359093	2.3012964407e-08	Ig domain-containing protein	
KLIEJDFO_01396	2550.09787464	49.3733150552	57	1895	1.63732061993	0.0514733820012	2.88805287625e-05	Minor tail protein U	
KLIEJDFO_01396	226.817139471	2.57010867986	3	649	0.744881577476	0.121045737856	2.4031182703e-05	Tail completion protein	
KLIEJDFO_01397	1064.54959654	47.4636679232	58	11393	1.04091361616	0.0473458452717	2.39775158922e-05	Minor tail protein Z (GPZ) of prophage	
KLIEJDFO_01397	656.214398188	0.866785982232	1	3	0.853480493055	0.00187615406832	1.86061904525e-05	Neck protein Ne1	
KLIEJDFO_01398	2353.4932772	43.345321977	50	1826	1.93560263612	0.762651267326	7.67774472828e-06	DNA breaking-rejoining protein	
KLIEJDFO_01398	1274.13408932	1.73657021811	2	3	1.11955204647	0.0375441571287	3.7334939655e-07	ATP-binding sugar transporter from pro-phage family protein	
KLIEJDFO_01398	619.417062831	0.844230324529	1	3	0.845877467808	0.0153030945316	1.287011131e-07	Gifsy-2 prophage ATP-binding sugar transporter-like protein	
KLIEJDFO_01398	167.891519804	0.850080509182	1	138	0.664889813642	0.0145909283595	6.84473817117e-07	Putative head-tail joining protein	
KLIEJDFO_01398	7.62633720274	1.37973571832	2	167233	0.593050534881	0.0	0.0	ATP-binding protein	
KLIEJDFO_01399	5897.3044003	3.48221851219	4	12	3.0127589938	0.120447377158	6.18929589627e-06	Gifsy-2 prophage putative RecA/RadA recombinase	
KLIEJDFO_01399	546.593268472	4.22672488936	5	2058	0.894424816883	0.161862964808	6.90731939213e-06	Recombinase RecA	
KLIEJDFO_01400	527.329091545	86.8641531442	99	80123	0.869624559008	0.12960728172	5.31539318355e-05	ATP-dependent Clp protease proteolytic subunit	
KLIEJDFO_01400	12.7131756235	0.862122501782	1	13422	0.59552987613	0.00083887890141	3.13863921861e-09	Major Capsid Protein	
KLIEJDFO_01401	2022.88465615	3.46043442586	4	5	1.42606204977	0.0507661784952	0.000105635565453	Putative portal protein (Head-tail preconnector protein) from putative prophage	
KLIEJDFO_01401	889.618763192	72.6156471719	83	22766	1.04546085812	0.187942537313	0.000190403188038	Phage portal protein	
KLIEJDFO_01402	3371.49760492	0.864948717525	1	8	2.07088157229	0.249589221163	1.21550782776e-05	Putative head-to-tail joining protein W	
KLIEJDFO_01403	822.617777276	59.6315382087	70	17061	0.971167307426	0.0983389309789	2.81548303762e-05	Phage terminase large subunit family protein	
KLIEJDFO_01403	719.807817965	22.7206094203	27	3235	0.903212836993	0.0477140775669	6.2434851736e-05	DNA packaging protein of prophage ( terminase large subunit)	
KLIEJDFO_01404	2969.53929125	2.57597358718	3	11	1.81448673089	0.0691903980145	5.17208267619e-06	Gifsy-2 prophage	
KLIEJDFO_01404	416.578594687	18.0461070985	25	27428	0.854049102748	0.18380191242	0.000132564553472	Terminase	
KLIEJDFO_01407	4975.33249034	37.6293769818	47	381	2.70192777017	0.229795301215	0.000163219616628	Addiction module toxin, GnsA/GnsB family	GNSB
KLIEJDFO_01407	2624.25812854	4.0673244679	5	16	1.64050341438	0.00150974141894	6.92294257981e-10	Transcriptional regulator, GnsA/GnsB family	GNSB
KLIEJDFO_01409	1301.96300699	61.5154445289	72	8902	1.22663691178	0.217818313476	0.0204001420803	Cold shock protein CspG	CSPI
KLIEJDFO_01409	487.614762019	1.69173693928	2	48	0.795865353983	0.0204131601689	2.37142751662e-05	Cold shock-like protein CspJ	CSPI
KLIEJDFO_01409	63.0367911468	0.871593543292	1	762	0.615214716459	0.0	0.0	Cold-shock DNA-binding domain-containing protein	CSPI
KLIEJDFO_01409	44.0220001832	1.74318708658	2	6240	0.611326415307	0.00701429195327	2.02491107195e-06	CSD domain-containing protein	CSPI
KLIEJDFO_01409	22.9867757341	0.839710289198	1	5302	0.599194710294	0.0	0.0	Cold-shock DNA-binding protein family	CSPI
KLIEJDFO_01410	3564.98150166	4.07583325475	5	50	2.02165957708	0.0106911567164	3.31680432909e-05	DUF2514 domain-containing protein (Fragment)	YDFP
KLIEJDFO_01410	3382.78308966	3.23580463453	4	35	1.99482952689	0.0975603993149	0.000463969615782	Qin prophage protein	YDFP
KLIEJDFO_01411	845.030468341	85.833648209	100	31829	1.18910870924	0.492598141512	0.000975345295537	Lysozyme	
KLIEJDFO_01413	2820.70580893	2.41523154495	3	65	1.73469299576	0.0309513660143	0.000322410062649	DUF1327 domain-containing protein (Fragment)	
KLIEJDFO_01413	1067.27065332	0.785307441797	1	48	1.02233467671	0.0102385020521	4.64773800541e-07	Putative bacteriophage protein (Fragment)	
KLIEJDFO_01414	4518.05243212	59.1348955285	71	643	2.44586383584	0.0917411344281	0.00100308747528	Lysis protein S	ESSD
KLIEJDFO_01414	534.847820808	0.87300754408	1	3	0.866993099161	0.118969482055	7.267437686e-06	Lambda phage S protein family	ESSD
KLIEJDFO_01414	195.462168417	11.7908957851	14	13649	0.68153093338	0.0251810426186	5.67127347482e-06	Holin	ESSD
KLIEJDFO_01414	6.09499634797	0.776755587792	1	58099	0.594918850223	0.00468085106383	3.09805484402e-08	Porin	ESSD
KLIEJDFO_01415	4106.83514092	8.32811164091	12	17	2.26313013327	0.0573505773793	1.35444697906e-05	Putative AraC-type regulatory protein encoded in prophage	
KLIEJDFO_01415	103.766118067	26.8076682642	37	274416	0.694536789524	0.118925004537	4.49465914117e-06	AraC family transcriptional regulator	
KLIEJDFO_01415	80.5725392461	9.39253477267	13	55974	0.657340377752	0.0662478143169	1.02329638388e-06	HTH araC/xylS-type domain-containing protein	
KLIEJDFO_01415	103.827610685	23.4521086921	30	209885	0.631531044274	0.0	0.0	Helix-turn-helix domain-containing protein	
KLIEJDFO_01415	36.2953708755	1.33214643535	2	5554	0.627159812517	0.0427201139599	1.88402518577e-07	Transcription regulator	
KLIEJDFO_01416	1845.42908518	2.44564125701	3	101	1.396245519	0.128440131444	3.07633200198e-05	Putative pathogenicity island protein (Fragment)	
KLIEJDFO_01416	1315.23099432	2.42188947299	3	195	1.11876484021	0.00504226784536	2.02609208894e-06	DUF1722 domain-containing protein (Fragment)	
KLIEJDFO_01417	2679.69376929	3.99676538943	5	98	1.87136450903	0.395252539023	0.000157781427164	Putative pathogenicity island protein	
KLIEJDFO_01417	820.768375165	2.4232490309	3	384	0.919371938763	0.00200863949287	4.88268056276e-07	DUF1722 domain-containing protein (Fragment)	
KLIEJDFO_01418	1213.1365685	80.8616775655	99	15250	1.12339363042	0.0908178354585	0.000277511480984	Outer membrane lipoprotein Blc	BLC
KLIEJDFO_01419	2134.53806878	80.3962482514	97	4834	1.54362085117	0.188299365585	0.000347995005554	Antitermination protein Q	YBCQ
KLIEJDFO_01420	2238.22367707	50.3132333108	59	1801	1.68381429056	0.374267195818	0.00816029732196	DUF968 domain-containing protein	YDFU
KLIEJDFO_01420	239.33916089	22.9188673874	27	32657	0.774883689613	0.168198909024	0.000130173719255	HNHc domain-containing protein	YDFU
KLIEJDFO_01420	67.9988612426	1.67854488774	2	2170	0.619350624133	0.00405862691773	3.6848035932e-07	Bacteriophage protein	YDFU
KLIEJDFO_01422	2729.07274217	28.205702022	33	771	1.71848783008	0.0695384580184	0.000167523110769	Type I toxin-antitoxin system Hok family toxin	
KLIEJDFO_01422	1946.77994299	4.28691481162	5	35	1.3725330802	0.0072053020033	0.000114647345006	Regulatory protein MokC for HokC	
KLIEJDFO_01422	1454.46995017	1.71197958538	2	4	1.17431609412	0.00476987498116	4.01580130168e-06	Putative cell killing protein encoded within cryptic prophage CP-933M	
KLIEJDFO_01422	729.965760988	0.859204862557	1	2	0.8821681284	0.000342943214339	3.20507676953e-06	HokD	
KLIEJDFO_01422	607.414584572	1.73662872745	2	59	0.837088973453	0.0077794848622	6.32368535435e-07	Hok/gef cell toxic protein	
KLIEJDFO_01425	4326.93377434	8.56575845498	10	101	2.35708663404	0.0684943662471	0.000555509864129	DUF977 domain-containing protein	
KLIEJDFO_01425	1388.8317857	0.865116546162	1	7	1.1593580588	0.025996374311	0.00236330675554	LygF	
KLIEJDFO_01425	768.835938579	0.856710563279	1	32	0.918018648284	0.0386494768517	2.50605289519e-06	Phage exclusion protein	
KLIEJDFO_01426	2497.58109162	2.59572916359	3	41	1.6386701348	0.093656017281	4.49639221804e-07	Phage O protein family	
KLIEJDFO_01426	392.334480821	0.859097549966	1	182	0.769011862457	0.0416567214054	3.89187147896e-07	Primosomal protein I	
KLIEJDFO_01426	234.794251365	3.4671213394	4	8276	0.721157750703	0.0702642131394	8.59658813718e-07	Replication protein	
KLIEJDFO_01427	8208.65271018	6.86911535117	8	12	3.95464941133	0.149708972244	0.092128598304	YdfX	YDFX
KLIEJDFO_01427	2342.08507091	3.44145483303	4	37	1.59127715914	0.121583555386	0.000192320980228	Toxin YdaT domain-containing protein	YDFX
KLIEJDFO_01427	717.632781418	5.13971667111	6	879	0.913686906479	0.0691185081797	4.92288156413e-05	Phage regulatory protein CII	YDFX
KLIEJDFO_01428	4783.00472226	13.7401474349	17	34	2.52947143966	0.0495478316157	0.000459999907626	Phage DNA-binding transcriptional regulator for DicB	DICC
KLIEJDFO_01428	2713.03373906	11.880107498	15	79	1.7050610934	0.0562811004699	0.000930726220624	DNA-binding transcriptional regulator DicC	DICC
KLIEJDFO_01428	1745.81230835	3.33115307288	4	15	1.29981832316	0.021685647599	3.29555806157e-07	Putative regulator of cell division	DICC
KLIEJDFO_01428	483.11038084	9.75021480614	13	1678	0.81697823813	0.063649092371	3.34187111223e-06	Phage repressor protein	DICC
KLIEJDFO_01428	323.745098464	4.20803860435	5	696	0.739126272061	0.0370341965297	5.4257521089e-06	Phage antirepressor protein Cro	DICC
KLIEJDFO_01428	299.796222269	1.72881113143	2	137	0.713245730946	0.00627780838756	1.79671891834e-07	Regulatory protein cro	DICC
KLIEJDFO_01428	65.6830599389	24.1219508948	30	549368	0.657034947518	0.0769088882153	6.39441058694e-07	Transcriptional regulator	DICC
KLIEJDFO_01429	1278.94873839	2.24002927534	3	12	1.13518368844	0.0634039837921	4.08346152725e-06	Putative repressor protein of division inhibition from phage origin	DICA
KLIEJDFO_01429	904.292592723	17.3684784268	23	1443	1.02153096767	0.131691374847	0.000875095527525	Transcriptional repressor DicA	DICA
KLIEJDFO_01429	702.555491408	1.32909284224	2	14	0.895610942531	0.0463931727705	1.8219991266e-05	Qin prophage predicted regulator for DicB	DICA
KLIEJDFO_01429	467.769649851	0.747899282576	1	4	0.77710785994	0.0	0.0	Cro/C1 family helix-turn-helix protein	DICA
KLIEJDFO_01429	268.297478953	5.58537352631	7	1695	0.73170240311	0.0648742465104	3.04392674762e-06	Phage repressor CI	DICA
KLIEJDFO_01429	155.974440856	37.8287968021	49	229419	0.652389776342	0.0	0.0	Helix-turn-helix domain-containing protein	DICA
KLIEJDFO_01429	22.3979619235	8.56360320847	11	549368	0.650215024412	0.0967091130905	4.85234130106e-07	Transcriptional regulator	DICA
KLIEJDFO_01429	5.08888071071	0.878200267799	1	107395	0.594538383455	0.00472232275238	5.611024937e-09	HTH cro/C1-type domain-containing protein	DICA
KLIEJDFO_01430	2492.09447569	0.860166020854	1	20	1.58947879307	0.00498258068757	1.17513695462e-05	DUF1391 domain-containing protein (Fragment)	
KLIEJDFO_01430	2117.51690414	0.783778962923	1	23	1.47506423053	0.0717694453053	0.000983143086373	YdfA	
KLIEJDFO_01432	8679.01530238	63.1710073617	74	194	4.10825616272	0.0878616916792	0.00416725867597	Cell division inhibition protein DicB	DICB
KLIEJDFO_01432	4019.39741172	9.85187334	12	22	2.23218710535	0.0649584233337	8.81453844184e-06	Regulator of cell division encoded by prophage	DICB
KLIEJDFO_01434	1217.24561481	2.6241326734	3	14	1.12454809988	0.0899043242456	2.81051997787e-05	Exonuclease VIII, ds DNA exonuclease	RECE
KLIEJDFO_01434	888.443802689	70.210916611	80	18811	1.06340429828	0.222689483683	6.75425567847e-05	Exonuclease	RECE
KLIEJDFO_01434	344.259584346	11.4092200345	13	3308	0.763169251095	0.0669147733017	2.93753436978e-05	3'-5' exoribonuclease	RECE
KLIEJDFO_01434	115.502346935	1.75464924415	2	695	0.639312047884	0.00587001173571	1.44519592763e-07	Exodeoxyribonuclease 8	RECE
KLIEJDFO_01435	667.186737225	26.0479930034	31	7548	1.00095229469	0.271832046647	0.000330753702175	Excisionase	
KLIEJDFO_01435	161.482891885	29.2730532574	36	162422	0.654593156754	0.0	0.0	DNA-binding protein	
KLIEJDFO_01436	511.728552377	1.74952438856	2	63	0.809760650871	0.0284294931842	7.9926629798e-05	Defective protein IntQ	INTQ
KLIEJDFO_01436	264.739134582	45.5381014089	52	159353	0.77098262132	0.141666563116	0.000184451772374	Site-specific integrase	INTQ
KLIEJDFO_01436	94.5637918191	0.876537213075	1	463	0.631919631965	0.00772468151162	1.70181038924e-06	Transposase from transposon Tn916	INTQ
KLIEJDFO_01437	943.100234022	2.39770739906	3	55	0.97203620546	0.00904910186547	4.39312001382e-06	Metabolite transport protein YdfJ	YNFP
KLIEJDFO_01437	212.629436201	29.4501316586	35	163100	0.712968993455	0.0715416715032	6.65389977339e-06	MHS family MFS transporter	YNFP
KLIEJDFO_01438	3240.69933935	25.4023627109	29	182	1.94260790382	0.105851546667	0.0113424172991	Starvation-sensing protein RspB	RSPB
KLIEJDFO_01438	960.29150118	11.3529210153	13	414	1.01071784703	0.0690537716589	0.000137379055981	Putative chlorophyll synthesis pathway protein BchC	RSPB
KLIEJDFO_01438	176.477383378	0.876118828961	1	73	0.677912949748	0.0326828998892	2.97279913226e-06	Starvation sensing protein	RSPB
KLIEJDFO_01438	101.262168209	30.6872224932	35	270511	0.676594444605	0.086961430605	9.5502940761e-07	Zn-dependent oxidoreductase	RSPB
KLIEJDFO_01438	201.122465605	1.75685035383	2	226	0.672759931354	0.00436027349917	7.88206833317e-09	Putative oxidoreductase, Zn-dependent and NAD(P)-binding	RSPB
KLIEJDFO_01438	106.154305202	17.530710845	20	80527	0.666575881926	0.064366329187	2.6880421982e-07	Dehydrogenase	RSPB
KLIEJDFO_01439	2649.37907259	67.9668465378	78	2009	1.81390878405	0.309405381881	0.00861513079375	Starvation-sensing protein RspA	RSPA
KLIEJDFO_01439	547.988685692	1.74628631912	2	31	0.809195474277	0.0	0.0	Putative enolase/dehydratase	RSPA
