qpid	cluster_GSZ	cluster_RM1sum	cluster_size	cluster_desccount	RM2	val_avg	jac_avg	desc	genename
DDMIMFBN_00209	1034.97809786	9.63313456812	11	262	1.075649775	0.135188068536	0.000442976464908	Putative oxidoreductase YdbC	PDXI
DDMIMFBN_00209	179.473895629	54.3096789986	62	276215	0.749746511508	0.16595642764	2.33035552375e-06	Oxidoreductase	PDXI
DDMIMFBN_00209	77.8172127247	6.13478641491	7	18755	0.640996495325	0.0374898176088	3.45110890931e-07	Putative aldo/keto reductase, NAD(P)-binding	PDXI
DDMIMFBN_00210	8871.01465903	37.3010088535	46	113	4.21938482246	0.152151152219	0.0169424084817	DUF2773 domain-containing bactofilin	YDBD
DDMIMFBN_00210	1832.76968808	6.5246809293	8	81	1.34301405792	0.0375585180603	8.4057278359e-06	Protein involved in detoxification of methylglyoxal	YDBD
DDMIMFBN_00212	2987.60621035	5.17879475163	6	8	1.80417002997	0.036089699996	2.41758170572e-07	Probable enzyme	YNBA
DDMIMFBN_00212	647.664386936	56.015865202	65	24890	0.980780437425	0.248512253028	0.000159427278862	CDP-alcohol phosphatidyltransferase family protein	YNBA
DDMIMFBN_00212	214.107487864	14.6124292923	17	15491	0.707583820864	0.06023407802	0.000838218396604	Inner membrane protein YnbA	YNBA
DDMIMFBN_00212	115.699560357	3.466644303	4	2986	0.643838391057	0.014261307584	3.69475885575e-06	Phosphatidylglycerophosphate synthase	YNBA
DDMIMFBN_00213	673.819893832	82.5605683133	96	47565	0.990716243293	0.247515185361	0.000261875957956	Phosphatidate cytidylyltransferase	YNBB
DDMIMFBN_00213	482.658850488	0.857394782938	1	8	0.783963577883	0.00169818427853	9.88673210337e-10	Putative membrane associated CTP-phosphosubstrate transferase	YNBB
DDMIMFBN_00214	1013.04385398	6.96965453591	8	240	1.00875335759	0.0255392683457	1.88634834619e-07	Bifunctional alpha/beta hydrolase/class I SAM-dependent methyltransferase	YNBC
DDMIMFBN_00214	169.164489269	33.1405024178	38	194254	0.730425008266	0.137281373209	4.23788566103e-06	Alpha/beta fold hydrolase	YNBC
DDMIMFBN_00214	213.042870235	4.36180798032	5	2125	0.690410367117	0.0286664507834	5.37017261713e-09	Hydrolase, alpha/beta domain protein	YNBC
DDMIMFBN_00214	138.519715395	1.74010407583	2	800	0.655106871194	0.018299944435	7.24262652273e-07	Putative lysophospholipase	YNBC
DDMIMFBN_00214	71.0511060675	0.867742479762	1	756	0.62084205126	0.00456896230707	2.94049185697e-06	Phospholipase YtpA	YNBC
DDMIMFBN_00214	42.956349478	4.35256974772	5	51790	0.619318550262	0.0228981130532	5.2761601719e-07	Esterase	YNBC
DDMIMFBN_00215	3824.38873389	12.1623250508	14	50	2.13469473678	0.0281165097174	0.00187465371963	Enzyme YnbD	YNBD
DDMIMFBN_00215	2366.01860754	34.7267588273	40	1065	1.63852167008	0.19266755457	2.11572355133e-05	Phosphatase PAP2/dual specificity phosphatase family protein	YNBD
DDMIMFBN_00215	1430.8031013	4.36444491779	5	46	1.17306608226	0.0202732636059	6.01562560542e-07	Membrane associated phosphatase	YNBD
DDMIMFBN_00215	371.141890765	0.867349609655	1	27	0.920031464844	0.342593269859	1.37756211694e-05	Possible phosphatase	YNBD
DDMIMFBN_00215	35.2923691679	0.840099166006	1	2797	0.696404110125	0.174126460921	6.90847167805e-06	Membrane-associated phospholipid phosphatase	YNBD
DDMIMFBN_00217	792.758996787	88.2258999053	100	36168	0.997385827379	0.170328292953	0.000411669944993	ATP-dependent RNA helicase HrpA	HRPA
DDMIMFBN_00218	704.973466219	44.4762585688	51	23326	1.14811820057	0.520961758611	0.000954100877358	DUF218 domain-containing protein	YDCF
DDMIMFBN_00219	416.45107449	75.4998818072	86	98852	0.866549214462	0.207487179359	2.89803018104e-05	Aldehyde dehydrogenase	ALDA
DDMIMFBN_00219	582.413653585	9.66698059969	11	829	0.86063428234	0.0710727201094	1.39623940624e-05	Lactaldehyde dehydrogenase	ALDA
DDMIMFBN_00219	480.93810145	0.876717710568	1	2	0.824151927789	0.0788235418353	1.05018195615e-05	AldA aldehyde dehydrogenase A	ALDA
DDMIMFBN_00220	621.293350899	87.9646543059	100	58880	1.09829621236	0.490148438066	9.9914060396e-06	Glyceraldehyde-3-phosphate dehydrogenase	GAP
DDMIMFBN_00221	1647.71077622	5.1484076985	6	110	1.3968603775	0.278796489994	0.000696365645165	Nickel-dependent hydrogenases B-type cytochrome subunit	CYBB
DDMIMFBN_00221	193.917294009	18.1914745744	21	99087	0.690216382096	0.042734825482	3.49335583122e-07	Cytochrome B	CYBB
DDMIMFBN_00222	4.35342398191e-15	0.861556422233	1	15	0.665153223066	0.141724255126	0.00196839243231	YdcA	
DDMIMFBN_00223	9049.0014943	6.87993954223	8	10	4.39733580972	0.354217140269	6.3827899978e-06	Regulatory peptide	MOKB
DDMIMFBN_00224	2858.50025344	11.4042639567	13	48	1.76783621336	0.0649403623475	0.000885996829034	Methyl-accepting chemotaxis protein Trg	TRG
DDMIMFBN_00224	298.197996953	58.772544882	67	117029	0.777724834424	0.129141250654	3.86397809304e-05	Methyl-accepting chemotaxis protein III	TRG
DDMIMFBN_00224	143.20410564	15.7756452451	18	36539	0.666686228396	0.0366120644068	9.60022666029e-06	HAMP domain-containing protein	TRG
DDMIMFBN_00225	1852.53120678	10.3708917251	12	94	1.41256095447	0.15382799684	0.000981671477243	Transcriptional regulator YdcI	YDCI
DDMIMFBN_00225	92.7940056083	0.880516539558	1	270	0.728977142688	0.192187567281	6.48927328156e-06	HTH-type transcriptional regulator AbgR	YDCI
DDMIMFBN_00225	100.610451656	60.4208942511	69	1072206	0.695019502414	0.122217482122	2.81136628217e-06	LysR family transcriptional regulator	YDCI
DDMIMFBN_00225	200.01989163	12.3023336338	14	11339	0.69105748669	0.0397160108497	2.21439238863e-06	LysR substrate binding domain protein	YDCI
DDMIMFBN_00225	80.3588521884	0.880516539558	1	360	0.647608520426	0.0480470782275	1.40449789167e-06	HTH-type transcriptional regulator CatM	YDCI
DDMIMFBN_00225	16.0748034456	1.76103307912	2	35453	0.602236445028	0.0109557035255	3.9052429646e-08	HTH lysR-type domain-containing protein	YDCI
DDMIMFBN_00226	1473.19196573	3.51107175238	4	419	1.5325296908	0.666495141551	0.000523974167886	Metalloenzyme	YDCJ
DDMIMFBN_00227	2888.57443997	86.9596656058	99	2672	1.8315806823	0.162536356181	0.000331876865421	Glucans biosynthesis protein D	MDOD
DDMIMFBN_00227	100.34378511	0.850968467575	1	212	0.631904771282	0.00333437204469	2.00271084238e-06	MdoG domain containing protein	MDOD
DDMIMFBN_00228	618.307383301	9.59948624864	11	6541	0.961302704979	0.233910310818	0.000364346278532	DUF465 domain-containing protein	
DDMIMFBN_00229	2472.66699199	81.4934617765	93	3248	1.67894380384	0.1884468097	9.89507075273e-06	Ribosomal-protein-serine acetyltransferase	RIML
DDMIMFBN_00229	239.036670737	2.63018867558	3	362	0.693712651866	0.0152792034422	2.87343532417e-07	Acetyl transferase	RIML
DDMIMFBN_00229	34.4658912669	2.6320087312	3	17352	0.608676398398	0.00922649206908	5.47079280704e-08	Acetyltransferase, GNAT family	RIML
DDMIMFBN_00230	3564.4774807	23.6437796289	27	229	2.07939533063	0.119553672862	0.0120445864451	LbetaH domain-containing protein	YDCK
DDMIMFBN_00230	1807.77542916	2.62811153385	3	11	1.32506862702	0.0225303943297	0.0008673183024	Acetyltransferase ydcK	YDCK
DDMIMFBN_00230	1220.7193411	3.50876079968	4	43	1.09956853602	0.0401523787944	1.94101776757e-06	Putative UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase	YDCK
DDMIMFBN_00230	590.972833772	11.3746470497	13	1928	0.882257147395	0.105409799854	4.09981913767e-05	Bacterial transferase hexapeptide repeat protein	YDCK
DDMIMFBN_00230	351.438243126	0.871425090068	1	32	0.731893851832	0.00248783872772	2.777594621e-09	Predicted enzyme	YDCK
DDMIMFBN_00230	217.031864076	3.49953662392	4	1353	0.700822219087	0.0453008749507	4.86635244933e-07	Putative transferase	YDCK
DDMIMFBN_00230	19.1780172753	2.62349944597	3	95882	0.61358618294	0.030028252388	1.13188869131e-07	Acetyltransferase	YDCK
DDMIMFBN_00230	22.9693926211	1.74746226802	2	29902	0.609809011035	0.0200400773223	6.5029595733e-07	Bifunctional protein GlmU	YDCK
DDMIMFBN_00231	1732.86198035	63.0446334314	72	3964	1.33217903637	0.0924605333988	0.00150807624092	Dicarboxylate transporter/tellurite-resistance protein TehA	TEHA
DDMIMFBN_00231	949.316485611	9.64286253282	11	309	0.980375270621	0.0200850234784	0.000180696659125	Potassium-tellurite ethidium and proflavin transporter	TEHA
DDMIMFBN_00231	380.330122456	9.60548314432	11	1910	0.75222763014	0.0190482622909	1.07193331729e-07	C4-dicarboxylate transporter/malic acid transport protein	TEHA
DDMIMFBN_00231	259.590736221	4.39415176514	5	858	0.715749190506	0.0413435169342	4.16021267692e-05	TDT family transporter	TEHA
DDMIMFBN_00232	1952.33230172	82.2296923487	94	5322	1.43985841481	0.130017945276	0.000799156308762	Tellurite resistance protein TehB	TEHB
DDMIMFBN_00232	571.553007513	3.50778384342	4	113	0.873698174727	0.103918757118	1.52245556695e-06	Predicted S-adenosyl-L-methionine-dependent methyltransferase	TEHB
DDMIMFBN_00233	2752.81554655	2.63893655946	3	15	1.72149801863	0.0572870383925	0.000483482884696	Lipoprotein ydcL	YDCL
DDMIMFBN_00233	1188.32734551	12.3150372775	14	1753	1.10334775395	0.0717297743522	1.76706000277e-06	Putative outer membrane lipoprotein	YDCL
DDMIMFBN_00233	888.466625398	0.879645519819	1	16	1.00721148309	0.116650506917	3.21347274782e-06	Uncharacterized membrane lipoprotein clustered with tellurite resistance proteins TehA/TehB	YDCL
DDMIMFBN_00234	3489.21122003	4.20757766153	5	17	2.08547147915	0.188021323404	0.00678448681795	Transposase TnA	TNPA
DDMIMFBN_00234	129.76370048	19.1180487779	23	253351	0.684010569372	0.079442940864	1.65261184434e-05	Transposase	TNPA
DDMIMFBN_00235	233.979661795	62.3233542693	72	286490	0.80411940344	0.227409201312	3.31013381503e-05	Transposase	TNPB
DDMIMFBN_00235	291.908702092	1.74808436532	2	145	0.760538020488	0.101460521847	2.31536250468e-05	Transposase (Identified by ISEscan HMM)	TNPB
DDMIMFBN_00236	3425.75709852	55.6930701782	64	836	2.01495261095	0.103026142007	0.00229581379585	BenE family transporter YdcO	YDCO
DDMIMFBN_00236	642.04771037	26.0711948752	30	5215	0.903641973355	0.107207684262	0.000140827391251	Benzoate transporter	YDCO
DDMIMFBN_00236	54.4306898435	0.864286451894	1	797	0.619326058165	0.0142524152456	1.07367612252e-07	Putative membrane transport protein	YDCO
DDMIMFBN_00237	3933.86885236	8.71051026086	10	15	2.19138803034	0.0525291755006	1.31922857948e-06	Putative oxidoreductase/putative repressor	
DDMIMFBN_00237	962.069407125	1.73934268833	2	5	1.03718001679	0.11764322892	6.71305689975e-05	HTH-type transcriptional regulator ydcN	
DDMIMFBN_00237	810.773868901	8.69671344163	10	352	0.981851641807	0.127425602631	0.00032624258104	DNA-binding transcriptional regulator SutR	
DDMIMFBN_00237	62.2219597494	30.4767244543	35	723278	0.68606226639	0.134289539779	1.32036428905e-06	XRE family transcriptional regulator	
DDMIMFBN_00237	80.9160631035	28.7405448151	33	382775	0.622430617964	0.00012111834512	4.537892921e-12	Helix-turn-helix domain-containing protein	
DDMIMFBN_00237	27.7157526437	5.2318248842	6	107395	0.616708456769	0.0294757575643	2.10137111845e-07	HTH cro/C1-type domain-containing protein	
DDMIMFBN_00237	58.9770700471	1.73934268833	2	2658	0.613590828019	0.0	0.0	Helix-turn-helix family protein	
DDMIMFBN_00238	6163.25680692	37.7478348099	43	144	3.10829898619	0.0997793634961	0.00566003836021	23S rRNA 5-hydroxycytidine C2501 synthase	RLHA
DDMIMFBN_00238	275.645377435	21.023446423	24	22319	0.730506177194	0.0570709369022	2.14830775723e-05	Collagenase-like protease	RLHA
DDMIMFBN_00238	182.034745242	3.51500091238	4	1431	0.668501382404	0.0107309695238	3.5229709533e-06	Collagenase	RLHA
DDMIMFBN_00238	33.4484780682	5.24111469073	6	93297	0.606176067413	0.0052767467529	2.03319598129e-08	Peptidase	RLHA
DDMIMFBN_00240	3135.94959289	5.18418275059	6	9	1.88165146988	0.0703227805759	2.79508302491e-05	Toxin of the HicA-HicB toxin-antitoxin system	HICA
DDMIMFBN_00240	813.692002545	67.8925407192	80	25471	0.949557165269	0.0642994801113	8.19895770771e-05	Type II toxin-antitoxin system HicA family toxin	HICA
DDMIMFBN_00241	1449.7316091	2.62934577224	3	4	1.21450569316	0.0841727322916	7.50704935303e-05	Antitoxin for the HicAB toxin-antitoxin system	HICB
DDMIMFBN_00241	1442.06269675	2.61543685747	3	4	1.19346544162	0.0502450068715	0.000525463989908	HTH-type transcriptional regulator ydcQ	HICB
DDMIMFBN_00241	296.400201364	44.4865210013	51	68424	0.764832862383	0.106173340526	4.55679092903e-05	Type II toxin-antitoxin system antitoxin HicB	HICB
DDMIMFBN_00241	80.4044680469	10.4870759649	12	51537	0.640393956182	0.0344003155822	8.52438515569e-08	Putative transcriptional regulator	HICB
DDMIMFBN_00241	55.6805169993	10.5033423802	12	107395	0.637322265762	0.0472642367623	6.73907714513e-07	HTH cro/C1-type domain-containing protein	HICB
DDMIMFBN_00241	16.0105431062	0.873387008357	1	8977	0.62306546071	0.0503042274697	1.4544226804e-07	Transcriptional regulator, XRE family	HICB
DDMIMFBN_00241	58.5015855024	14.0109311224	16	172888	0.613400634201	0.0	0.0	DNA-binding helix-turn-helix protein	HICB
DDMIMFBN_00242	1443.93285652	2.63928462168	3	9	1.17421369575	0.0125292519397	2.48049563061e-06	Multi modular putative transcriptional regulator also putative ATP-binding component of a transport system	YDCR
DDMIMFBN_00242	964.305129926	1.76260101619	2	4	1.00106545561	0.0478169422656	2.12121389404e-05	Putative GntR-family transciptional regulator	YDCR
DDMIMFBN_00242	845.75100655	1.76260101619	2	13	0.944702102439	0.0309465942048	2.44498064161e-07	Transcriptional regulator/amino transferase	YDCR
DDMIMFBN_00242	365.96570952	4.40188563787	5	433	0.763099632046	0.0504018081996	1.94945912022e-05	Transcriptional regulator protein YdcR	YDCR
DDMIMFBN_00242	234.657476491	35.2027452468	40	67283	0.721853559859	0.0716801884738	3.46859542964e-06	PLP-dependent aminotransferase family protein	YDCR
DDMIMFBN_00242	67.948063157	35.2198994252	40	793244	0.661915918353	0.0844087017773	4.05739129977e-06	GntR family transcriptional regulator	YDCR
DDMIMFBN_00242	27.2710153097	2.64280219835	3	27888	0.604930486295	0.00758882949	2.70509537854e-08	HTH gntR-type domain-containing protein	YDCR
DDMIMFBN_00242	31.0197276742	0.881300508094	1	2411	0.603153138615	0.00140612700822	1.15721093591e-08	2-aminoadipate transaminase	YDCR
DDMIMFBN_00243	2294.27055836	8.75883179482	10	45	1.559058959	0.0968374557799	0.00134420479345	Putative ABC transporter periplasmic-binding protein YdcS	YDCS
DDMIMFBN_00243	135.437727993	56.0366849127	64	526092	0.721404907775	0.145716578476	1.49927950468e-06	ABC transporter substrate-binding protein	YDCS
DDMIMFBN_00243	122.306850024	19.279581579	22	76520	0.667625304603	0.0541554892708	7.76398749668e-06	Extracellular solute-binding protein	YDCS
DDMIMFBN_00244	433.143178077	9.67868688904	11	1515	0.778880080402	0.0294769844208	3.71396380638e-07	Putative ATP-binding component of a transport system	YDCT
DDMIMFBN_00244	113.369651893	69.412074282	79	1129314	0.718977903798	0.157792468147	1.74613612913e-06	ABC transporter ATP-binding protein	YDCT
DDMIMFBN_00244	83.6761346266	2.64215784542	3	3023	0.628452951725	0.00940079151478	3.91857743982e-06	TOBE domain-containing protein	YDCT
DDMIMFBN_00244	25.671592686	2.63754524001	3	31748	0.60711303711	0.0129139477831	3.85515368587e-07	Spermidine Putrescine transport ATP-binding protein potA	YDCT
DDMIMFBN_00244	3.38060527034	0.876106676399	1	174615	0.591848768251	0.000936841671534	2.82378551136e-09	ATP-binding cassette domain-containing protein	YDCT
DDMIMFBN_00245	1106.89984031	3.51762932986	4	30	1.07423214643	0.0782494316433	5.76948853311e-07	Predicted spermidine/putrescine transporter subunit	YDCU
DDMIMFBN_00245	158.012584291	79.1364338103	90	742174	0.710933888165	0.10892004504	6.15288489536e-05	ABC transporter permease	YDCU
DDMIMFBN_00245	45.879438198	4.38896666068	5	27060	0.633887671142	0.0481808855785	1.32532964546e-06	Binding-protein-dependent transport systems inner membrane component	YDCU
DDMIMFBN_00246	553.333465995	1.76029162331	2	30	0.849006818752	0.071081928184	5.20805399509e-07	Predicted spermidine/putrescine transporter subunit	YDCV
DDMIMFBN_00246	164.969044142	77.4528314256	88	651094	0.707282974652	0.0967833021971	1.03415308145e-05	ABC transporter permease	YDCV
DDMIMFBN_00246	85.6894246221	7.92131230489	9	25273	0.651035334576	0.0504896961844	1.28747956823e-06	Binding-protein-dependent transport systems inner membrane component	YDCV
DDMIMFBN_00247	1895.3836423	87.9116403253	100	6328	1.60923485541	0.492606033293	1.0042000843e-05	Gamma-aminobutyraldehyde dehydrogenase	PATD
DDMIMFBN_00248	2209.76562812	19.4738634576	23	697	1.5194111022	0.0858563060256	5.04377426037e-05	GhoT/OrtT family toxin	ORTT
DDMIMFBN_00248	246.663612954	10.28454533	12	15597	0.715582667156	0.0507871600899	1.35635433275e-06	Inner membrane protein	ORTT
DDMIMFBN_00250	483.468586185	25.3043694907	29	15728	0.836115410203	0.0994099744178	0.00203446436314	Inner membrane protein ydcZ	YDCZ
DDMIMFBN_00250	183.510094939	20.0678739663	23	68599	0.700162274819	0.069354903386	6.90244181398e-06	DMT family transporter	YDCZ
DDMIMFBN_00251	1993.18906672	6.88370298753	8	40	1.41725937054	0.0565722741049	2.19286237982e-05	Acetyltransferase yncA	YNCA
DDMIMFBN_00251	1007.1040458	1.73907371778	2	5	0.997947381633	0.009633514042	4.35221271621e-08	Methionine N-acyltransferase	YNCA
DDMIMFBN_00251	701.818032549	3.47038544672	4	82	0.875837257204	0.00963351404203	0.000214087124788	L-amino acid N-acyltransferase MnaT	YNCA
DDMIMFBN_00251	229.990175985	10.2135439555	12	6611	0.747267976941	0.12315232347	5.87554192988e-05	Phosphinothricin acetyltransferase	YNCA
DDMIMFBN_00251	246.835244234	17.8996870339	21	17625	0.719839283763	0.0586889412015	2.36164709005e-06	Acetyltransferase, GNAT family	YNCA
DDMIMFBN_00251	113.62765961	23.51887658	27	143161	0.680096194834	0.0842347330989	3.61223813057e-05	L-methionine sulfoximine/L-methionine sulfone acetyltransferase	YNCA
DDMIMFBN_00251	77.5761251182	13.0660425445	15	94700	0.661388172986	0.0761465815352	1.73623073561e-06	Acyltransferase	YNCA
DDMIMFBN_00251	79.6061403569	0.869536858892	1	400	0.621842456143	0.0	0.0	Putative acyl-CoA N-acyltransferase	YNCA
DDMIMFBN_00251	3.8545011854	0.869536858892	1	150918	0.591541800474	0.0	0.0	N-acetyltransferase domain-containing protein	YNCA
DDMIMFBN_00252	1714.05528133	23.7022995736	27	575	1.33169293565	0.105793966661	1.03952906913e-06	NADPH-dependent curcumin/dihydrocurcumin reductase	CURA
DDMIMFBN_00252	848.001544789	6.14691998471	7	158	0.955234640361	0.0491207853396	3.10784828853e-07	Oxidoreductase, Zn-dependent and NAD(P)-binding	CURA
DDMIMFBN_00252	412.472639749	18.3235004582	21	5933	0.803618352652	0.0917533752919	3.92367275599e-07	Oxidoreductase, zinc-binding dehydrogenase family protein	CURA
DDMIMFBN_00252	111.172395423	38.3375646221	44	355637	0.730906928171	0.181957334601	2.91331867457e-05	NADP-dependent oxidoreductase	CURA
DDMIMFBN_00253	3259.81757374	20.1930966545	23	122	1.95508835008	0.115397787081	2.46717483319e-05	Colanic acid/biofilm transcriptional regulator	MCBR
DDMIMFBN_00253	1371.71023551	27.2098337804	31	1251	1.20799230053	0.130752920504	0.000457922990594	HTH-type transcriptional regulator McbR	MCBR
DDMIMFBN_00253	111.158844954	31.5651283345	36	255173	0.68404618791	0.0935520815673	2.33486527447e-06	GntR family transcriptional regulator	MCBR
DDMIMFBN_00253	27.4205249275	2.57795411648	3	27888	0.603598316842	0.004962465127	1.76890803764e-08	HTH gntR-type domain-containing protein	MCBR
DDMIMFBN_00254	2357.51100166	12.2897059254	14	81	1.56505058797	0.0604644433887	1.61567082857e-06	Iron outer membrane transporter	YNCD
DDMIMFBN_00254	932.548004488	7.02202901848	8	169	1.03559030419	0.136916569867	0.000266018322867	Putative TonB-dependent receptor yncD	YNCD
DDMIMFBN_00254	230.516642922	65.8297893337	75	242656	0.785109855669	0.194156508224	1.24570722539e-05	TonB-dependent receptor	YNCD
DDMIMFBN_00254	136.673963307	1.75435211161	2	491	0.648067561692	0.0064111798386	2.5527478274e-06	Fe(3+) dicitrate transport protein FecA	YNCD
DDMIMFBN_00255	948.190958228	3.5232533996	4	405	1.07029924087	0.190604808046	0.000115465581127	40-residue YVTN family beta-propeller	
DDMIMFBN_00255	519.248454854	2.63782674895	3	757	0.809380428089	0.0220397082159	3.96546215745e-08	Receptor	
DDMIMFBN_00255	215.946472284	0.880813349901	1	488	0.720522901841	0.0832911306931	6.83005303024e-07	SMP-30/Gluconolaconase/LRE-like region	
DDMIMFBN_00255	93.8546836477	1.7616266998	2	10330	0.636742580005	0.017359821586	5.52614965109e-08	PQQ enzyme repeat protein	
DDMIMFBN_00256	1439.815703	6.98983491012	8	70	1.29626629219	0.245922774232	4.70321991539e-05	Putative proline-specific permease ProY	ANSP
DDMIMFBN_00256	431.613720952	74.7704077568	85	89089	0.87957913166	0.220629304244	5.601491542e-06	L-asparagine permease	ANSP
DDMIMFBN_00256	634.997170873	5.28836077931	6	206	0.853114488346	0.0171992826008	1.08974930396e-08	L-asparagine transporter	ANSP
DDMIMFBN_00257	326.875098192	62.0865776354	71	129144	0.942147374815	0.417728161744	7.0490709442e-05	Glutathione S-transferase	GSTB
DDMIMFBN_00257	179.566579012	10.488180928	12	12213	0.692088451003	0.0570977561114	4.32960558939e-07	Transferase	GSTB
DDMIMFBN_00259	546.97082954	75.2818310221	86	57328	0.925806972149	0.220778665432	0.00029738270316	Peroxiredoxin OsmC	OSMC
DDMIMFBN_00259	143.705113107	8.75462225801	10	11225	0.664305050067	0.0317399491031	4.15899778806e-05	Osmotically inducible protein C	OSMC
DDMIMFBN_00260	563.291284267	5.26931010992	6	261	0.840079924429	0.0467151563401	0.000218893076874	D-ala-D-ala transporter subunit DdpF	DDPF
DDMIMFBN_00260	480.891151868	0.880523932425	1	2	0.787911694833	0.0104815730045	1.96941135094e-08	D,D-dipeptide permease system, ATP-binding component	DDPF
DDMIMFBN_00260	228.001032626	1.75643670331	2	177	0.695318014159	0.0266368713323	2.96513186025e-06	Putative oligopeptide ABC transporter, ATP-binding protein AppF	DDPF
DDMIMFBN_00260	96.3291038704	49.1318465249	56	769283	0.690279398049	0.116505164668	9.61331543598e-07	ABC transporter ATP-binding protein	DDPF
DDMIMFBN_00260	236.24830357	0.875912770882	1	41	0.686504692954	0.0037837096943	2.69393512637e-07	Dipeptide transport ATP-binding protein DppF (TC 3.A.1.5.2)	DDPF
DDMIMFBN_00260	94.0369528257	22.8106213353	26	174615	0.659387396757	0.0599481540875	4.69801791094e-06	ATP-binding cassette domain-containing protein	DDPF
DDMIMFBN_00260	65.8284934493	5.26469894838	6	19027	0.645929612559	0.0558456703273	4.95277200356e-07	Putative ATP-binding component of a transport system	DDPF
DDMIMFBN_00260	90.7180178977	0.875912770882	1	278	0.638784028755	0.0235789083714	7.9507943367e-09	Oligopeptide/dipeptide transporter, C-terminal domain protein	DDPF
DDMIMFBN_00261	568.958358944	5.25630095986	6	253	0.830027729619	0.0234770474846	7.75437036031e-05	D-ala-D-ala transporter subunit DdpD	DDPD
DDMIMFBN_00261	389.439899966	3.50420063991	4	240	0.781862666529	0.06808800089	3.30356514641e-06	Putative oligopeptide ABC transporter, ATP-binding protein OppD	DDPD
DDMIMFBN_00261	454.777395899	0.876050159976	1	11	0.778986098472	0.0133492149781	2.80868064775e-06	Dipeptide transport system permease protein DppC (TC 3.A.1.5.2) Putative hemine transporter ATP-binding subunit	DDPD
DDMIMFBN_00261	140.071465701	70.0655640599	80	738120	0.729719550171	0.157907410909	1.80542702585e-06	ABC transporter ATP-binding protein	DDPD
DDMIMFBN_00261	270.428017617	2.61892611083	3	278	0.72803131469	0.0563398247869	2.53303420039e-08	Oligopeptide/dipeptide transporter, C-terminal domain protein	DDPD
DDMIMFBN_00261	296.248168497	4.38025079988	5	648	0.713535569664	0.00950245591307	3.15599020977e-08	Putative ATP-binding component of a transport system	DDPD
DDMIMFBN_00261	3.31470658138	0.871437975426	1	174615	0.592566974237	0.0023416820058	7.05819128365e-09	ATP-binding cassette domain-containing protein	DDPD
DDMIMFBN_00262	1068.43401469	22.8501468012	26	1432	1.05854808287	0.0776876746112	4.72442728059e-07	D-Ala-D-Ala transporter subunit	DDPC
DDMIMFBN_00262	613.208738687	12.3213448416	14	1264	0.857731786964	0.0423530879653	5.77433955252e-05	Putative D,D-dipeptide transport system permease protein DdpC	DDPC
DDMIMFBN_00262	207.711780866	1.76089555305	2	225	0.722605433586	0.0934351124973	5.58079298813e-06	Dipeptide ABC transporter, permease protein DppC	DDPC
DDMIMFBN_00262	85.7605772696	40.4096865464	46	688644	0.671178235946	0.0884414776471	1.09424280616e-06	D,D-dipeptide ABC transporter permease	DDPC
DDMIMFBN_00262	64.4564151777	5.27346546171	6	20899	0.648588750523	0.0618965829453	4.97745519854e-05	Inner membrane ABC transporter permease protein yddQ	DDPC
DDMIMFBN_00263	874.854854532	17.1143281791	21	1340	0.974480766252	0.0651525211219	0.000399412239407	Putative D,D-dipeptide transport system permease protein DdpB	DDPB
DDMIMFBN_00263	237.676848937	2.41670978193	3	362	0.709250024101	0.0456212393374	1.38385043591e-06	Dipeptide transport system permease dppB	DDPB
DDMIMFBN_00263	131.085266608	58.2132376709	72	686921	0.68762942918	0.0852740174446	4.66454640712e-06	ABC transporter permease	DDPB
DDMIMFBN_00263	30.717465757	2.42065155494	3	21611	0.61185462831	0.0180521439587	2.85479173176e-07	Binding-protein-dependent transport systems inner membrane component	DDPB
DDMIMFBN_00264	21.1394588427	1.66801757724	2	660517	0.599760955948	0.00246258938798	1.7704131558e-09	ABC transporter permease	
DDMIMFBN_00265	2014.16363677	6.14698826446	7	28	1.41295322667	0.032617738541	1.85267188539e-05	Dipeptide ABC transporter, permease protein DppA	DDPA
DDMIMFBN_00265	1923.01628425	3.50728708598	4	7	1.40440878858	0.0852872743958	9.72461817476e-07	D-ala-D-a la transporter subunit	DDPA
DDMIMFBN_00265	511.875018646	7.02381003596	8	566	0.817523924351	0.0429648207294	0.000128095285415	Dipeptide ABC transporter, permease protein DdpA	DDPA
DDMIMFBN_00265	423.867994298	0.881439703491	1	13	0.795830538527	0.068458725434	1.08163747846e-05	Putative ABC transporter periplasmic-binding protein yddS	DDPA
DDMIMFBN_00265	453.337922479	11.4185494286	13	1907	0.78671758975	0.0290195404546	0.000103215875762	Glutathione-binding protein GsiB	DDPA
DDMIMFBN_00265	483.284490263	0.881439703491	1	5	0.783905996562	0.00111735926349	2.33932372675e-09	Putative hemin-binding lipoprotein	DDPA
DDMIMFBN_00265	150.078841814	53.5969584291	61	381987	0.728499427069	0.148052567515	1.47800945043e-06	ABC transporter substrate-binding protein	DDPA
DDMIMFBN_00265	58.368972459	0.876821771496	1	678	0.613741935676	0.000744050264378	2.58934715747e-09	Family 5 extracellular solute-binding protein	DDPA
DDMIMFBN_00265	21.0778844788	1.75364354299	2	20626	0.603156404459	0.00891556698526	8.2780347898e-09	Peptide/nickel transport system substrate-binding protein	DDPA
