qpid	ontology	goid	desc	ARGOT_score	ARGOT_PPV	ARGOT_rank	goclasscount
DDMIMFBN_00717	MF	0016301	kinase activity	0.0432823709892	0.334908011501	7	1
DDMIMFBN_00717	BP	0071555	cell wall organization	6.73308252742	0.681467631636	9	100
DDMIMFBN_00717	BP	0016310	phosphorylation	0.039596943839	0.333593320177	46	1
DDMIMFBN_00718	MF	0004150	dihydroneopterin aldolase activity	11.7711872083	0.802869058413	1	100
DDMIMFBN_00718	BP	0046656	folic acid biosynthetic process	9.62914358548	0.755268107369	1	99
DDMIMFBN_00718	CC	0005737	cytoplasm	0.0199046840683	0.325185391146	1	1
DDMIMFBN_00718	BP	0046654	tetrahydrofolate biosynthetic process	8.97982171278	0.739811411438	3	99
DDMIMFBN_00718	MF	0016853	isomerase activity	0.792012622843	0.433920872184	5	15
DDMIMFBN_00718	MF	0016301	kinase activity	0.17286972803	0.365070683207	7	4
DDMIMFBN_00718	MF	0042802	identical protein binding	0.0891801386733	0.34806113964	10	1
DDMIMFBN_00718	BP	0016310	phosphorylation	0.158150137245	0.362443273804	44	4
DDMIMFBN_00719	MF	0004366	glycerol-3-phosphate O-acyltransferase activity	13.2111939017	0.832461432351	1	99
DDMIMFBN_00719	BP	0008654	phospholipid biosynthetic process	6.42396704731	0.672717328691	1	100
DDMIMFBN_00719	CC	0005886	plasma membrane	2.61365786281	0.539442099479	1	100
DDMIMFBN_00719	MF	0043772	acyl-phosphate glycerol-3-phosphate acyltransferase activity	11.9995233319	0.807677564498	2	100
DDMIMFBN_00719	MF	0102420	sn-1-glycerol-3-phosphate C16:0-DCA-CoA acyl transferase activity	10.6212731024	0.777911079402	3	78
DDMIMFBN_00719	CC	0016021	integral component of membrane	0.911172171727	0.443301152028	3	100
DDMIMFBN_00720	MF	0003700	DNA-binding transcription factor activity	4.75875721931	0.621447642146	1	100
DDMIMFBN_00720	BP	0006355	regulation of DNA-templated transcription	3.52114774007	0.57716375658	1	100
DDMIMFBN_00720	MF	0003677	DNA binding	0.972607502034	0.447897496031	3	30
DDMIMFBN_00720	BP	1903508	positive regulation of nucleic acid-templated transcription	0.077651884279	0.345161559317	19	1
DDMIMFBN_00720	BP	0006351	DNA-templated transcription	0.0563330022822	0.339162602056	32	1
DDMIMFBN_00721	MF	0051539	4 iron, 4 sulfur cluster binding	6.25457318891	0.667832781121	1	100
DDMIMFBN_00721	BP	1901275	tartrate metabolic process	0.246220352511	0.376749105066	1	1
DDMIMFBN_00721	CC	1902494	catalytic complex	0.0463835137488	0.335971480229	1	1
DDMIMFBN_00721	BP	0044010	single-species biofilm formation	0.135573373598	0.358163060692	3	1
DDMIMFBN_00721	MF	0008730	L(+)-tartrate dehydratase activity	5.29180560884	0.638716989573	4	33
DDMIMFBN_00721	MF	0046872	metal ion binding	2.52845459129	0.535584190205	6	100
DDMIMFBN_00721	BP	0009056	catabolic process	0.0416922185529	0.33434791243	8	1
DDMIMFBN_00721	MF	0005515	protein binding	0.0502235714387	0.33724021459	13	1
DDMIMFBN_00722	MF	0016836	hydro-lyase activity	6.69564297923	0.680418656386	1	100
DDMIMFBN_00722	BP	1901276	tartrate catabolic process	0.24674274381	0.376825495752	1	1
DDMIMFBN_00722	CC	1902494	catalytic complex	0.046481922933	0.336004636086	1	1
DDMIMFBN_00722	BP	0009408	response to heat	0.0934637239328	0.349090307841	3	1
DDMIMFBN_00723	MF	0022857	transmembrane transporter activity	3.27682198245	0.56754095748	1	100
DDMIMFBN_00723	BP	0055085	transmembrane transport	2.79415019014	0.547412134482	1	100
DDMIMFBN_00723	CC	0016021	integral component of membrane	0.911183271203	0.443301996213	1	100
DDMIMFBN_00723	CC	0005886	plasma membrane	0.104453681449	0.351627616007	4	4
DDMIMFBN_00723	MF	0016836	hydro-lyase activity	0.0667872455716	0.342224367681	6	1
DDMIMFBN_00724	BP	0002949	tRNA threonylcarbamoyladenosine modification	9.59958355437	0.754575987423	1	100
DDMIMFBN_00724	MF	0061711	N(6)-L-threonylcarbamoyladenine synthase activity	8.82274866674	0.735989187264	1	77
DDMIMFBN_00724	CC	0005737	cytoplasm	1.99051807457	0.509556467281	1	100
DDMIMFBN_00724	MF	0005506	iron ion binding	6.37173451904	0.671218121973	2	100
DDMIMFBN_00724	CC	0000408	EKC/KEOPS complex	0.135328593057	0.358114774553	3	1
DDMIMFBN_00724	MF	0008233	peptidase activity	1.47992156421	0.481338743018	10	32
DDMIMFBN_00724	MF	0004519	endonuclease activity	0.468935859635	0.40413135062	15	8
DDMIMFBN_00724	MF	0003677	DNA binding	0.259623011814	0.37868406817	18	8
DDMIMFBN_00724	MF	0140032	glycosylation-dependent protein binding	0.246394043213	0.37677451331	19	1
DDMIMFBN_00724	BP	0006508	proteolysis	1.40536059688	0.476831559217	20	32
DDMIMFBN_00724	MF	0042802	identical protein binding	0.0890260830149	0.348023671004	24	1
DDMIMFBN_00724	MF	0000287	magnesium ion binding	0.0563784038352	0.339176486816	25	1
DDMIMFBN_00724	BP	0090305	nucleic acid phosphodiester bond hydrolysis	0.397325508426	0.396225021645	28	8
DDMIMFBN_00724	BP	1990145	maintenance of translational fidelity	0.188388318864	0.367722206103	30	1
DDMIMFBN_00725	CC	1990904	ribonucleoprotein complex	4.4852128803	0.612209223543	1	100
DDMIMFBN_00725	MF	0003735	structural constituent of ribosome	3.78879432413	0.587329266509	1	100
DDMIMFBN_00725	BP	0006412	translation	3.44734525097	0.57429324513	1	100
DDMIMFBN_00725	CC	0005840	ribosome	3.17061032352	0.56324613568	2	100
DDMIMFBN_00725	MF	0016787	hydrolase activity	0.0244182143029	0.327389429012	3	1
DDMIMFBN_00726	MF	0003896	DNA primase activity	10.7937129928	0.781736982607	1	100
DDMIMFBN_00726	CC	1990077	primosome complex	9.33425441049	0.748315215143	1	100
DDMIMFBN_00726	BP	0006269	DNA replication, synthesis of RNA primer	9.29449969474	0.747369525543	1	100
DDMIMFBN_00726	CC	0000428	DNA-directed RNA polymerase complex	7.1280895358	0.692361962033	5	100
DDMIMFBN_00726	MF	0008270	zinc ion binding	5.11372962727	0.633048848454	6	100
DDMIMFBN_00726	MF	0003677	DNA binding	3.24278049422	0.56617212255	11	100
DDMIMFBN_00726	CC	0033202	DNA helicase complex	0.112244706895	0.35334627062	20	1
DDMIMFBN_00726	MF	0005515	protein binding	0.0503323278601	0.337275427573	21	1
DDMIMFBN_00726	CC	0005737	cytoplasm	0.0199073028789	0.325186738708	23	1
DDMIMFBN_00726	BP	0031297	replication fork processing	0.131119178603	0.357277475094	30	1
DDMIMFBN_00726	BP	0006268	DNA unwinding involved in DNA replication	0.10650534934	0.352086248431	32	1
DDMIMFBN_00727	MF	0016987	sigma factor activity	7.85130342933	0.711552976212	1	100
DDMIMFBN_00727	BP	2000142	regulation of DNA-templated transcription initiation	7.49259783977	0.702150298729	1	100
DDMIMFBN_00727	CC	0005737	cytoplasm	1.99053019022	0.509557090728	1	100
DDMIMFBN_00727	BP	0006352	DNA-templated transcription initiation	7.06179056373	0.690554911757	2	100
DDMIMFBN_00727	CC	0000428	DNA-directed RNA polymerase complex	0.0712906100281	0.34346883778	3	1
DDMIMFBN_00727	MF	0003677	DNA binding	3.24278107003	0.566172145765	4	100
DDMIMFBN_00728	MF	0008263	pyrimidine-specific mismatch base pair DNA N-glycosylase activity	16.4566207251	0.859261998307	1	100
DDMIMFBN_00728	BP	0006285	base-excision repair, AP site formation	12.5370931373	0.818820643523	1	100
DDMIMFBN_00728	CC	0005737	cytoplasm	1.99049149107	0.509555099341	1	100
DDMIMFBN_00728	MF	0003677	DNA binding	3.24271802509	0.56616960403	8	100
DDMIMFBN_00730	MF	0052851	ferric-chelate reductase (NADPH) activity	5.07344450915	0.631752952172	1	29
DDMIMFBN_00730	BP	0071289	cellular response to nickel ion	0.240378303712	0.375889222445	1	1
DDMIMFBN_00730	CC	0005829	cytosol	0.0671459035	0.342324988629	1	1
DDMIMFBN_00730	BP	0033214	siderophore-dependent iron import into cell	0.185257955595	0.367196407002	2	1
DDMIMFBN_00730	BP	0010106	cellular response to iron ion starvation	0.177141763927	0.365812084685	3	1
DDMIMFBN_00730	MF	0071949	FAD binding	0.0775625394617	0.345138275457	7	1
DDMIMFBN_00730	BP	0015891	siderophore transport	0.100194262506	0.350660849037	11	1
DDMIMFBN_00731	MF	0003677	DNA binding	3.24211473867	0.566145280546	1	10
DDMIMFBN_00731	BP	0045892	negative regulation of DNA-templated transcription	0.776561975136	0.432654238633	1	1
DDMIMFBN_00731	CC	0005829	cytosol	0.673709496671	0.423879881971	1	1
DDMIMFBN_00731	BP	0045893	positive regulation of DNA-templated transcription	0.77632901954	0.432635045129	4	1
DDMIMFBN_00731	MF	0003700	DNA-binding transcription factor activity	0.476481257067	0.404928106846	6	1
DDMIMFBN_00731	BP	0006974	cellular response to DNA damage stimulus	0.546074025564	0.411998185092	29	1
DDMIMFBN_00732	BP	0006935	chemotaxis	7.42862158561	0.700449827586	1	100
DDMIMFBN_00732	MF	0004888	transmembrane signaling receptor activity	6.75255249492	0.682011985434	1	99
DDMIMFBN_00732	CC	0016021	integral component of membrane	0.911183350418	0.443302002237	1	100
DDMIMFBN_00732	MF	0004114	3',5'-cyclic-nucleotide phosphodiesterase activity	0.221459774217	0.373030412542	4	2
DDMIMFBN_00732	CC	0031226	intrinsic component of plasma membrane	0.0609031426705	0.340533272151	5	1
DDMIMFBN_00732	BP	0007165	signal transduction	4.05394473683	0.597051635953	6	100
DDMIMFBN_00732	MF	0042802	identical protein binding	0.0896233431153	0.348168753465	8	1
DDMIMFBN_00732	BP	0052128	positive energy taxis	0.204881886131	0.37042315422	17	1
DDMIMFBN_00733	MF	0033094	butane-1,4-diamine:2-oxoglutarate aminotransferase activity	15.9286283007	0.856249957878	1	100
DDMIMFBN_00733	BP	0009447	putrescine catabolic process	14.5937736813	0.84840445448	1	100
DDMIMFBN_00733	MF	0019161	diamine transaminase activity	11.1221667913	0.788940732847	2	66
DDMIMFBN_00733	MF	0030170	pyridoxal phosphate binding	6.4735956828	0.674136160553	5	100
DDMIMFBN_00733	BP	0046440	L-lysine metabolic process	10.7917189412	0.781692916202	6	98
DDMIMFBN_00733	BP	0006554	lysine catabolic process	10.7915278958	0.781688694088	8	98
DDMIMFBN_00733	BP	1901566	organonitrogen compound biosynthetic process	1.19912402137	0.463700565117	33	51
DDMIMFBN_00733	BP	0044249	cellular biosynthetic process	1.1742732983	0.462044370471	34	62
DDMIMFBN_00733	BP	1901135	carbohydrate derivative metabolic process	1.09644188919	0.456740547905	37	29
DDMIMFBN_00733	BP	0044283	small molecule biosynthetic process	1.05145136767	0.453588519512	39	27
DDMIMFBN_00733	BP	0019637	organophosphate metabolic process	0.89079092106	0.44174225852	42	23
DDMIMFBN_00733	BP	1901362	organic cyclic compound biosynthetic process	0.812711624628	0.43559855496	48	25
DDMIMFBN_00733	BP	0006091	generation of precursor metabolites and energy	0.733229959803	0.429033087196	54	18
DDMIMFBN_00733	BP	0055086	nucleobase-containing small molecule metabolic process	0.707053421152	0.426793552493	55	17
DDMIMFBN_00733	BP	0006796	phosphate-containing compound metabolic process	0.703304250182	0.426469419966	56	23
DDMIMFBN_00733	BP	0072521	purine-containing compound metabolic process	0.562504132964	0.41360040007	78	11
DDMIMFBN_00733	BP	0033013	tetrapyrrole metabolic process	0.544070398534	0.411801157674	80	8
DDMIMFBN_00733	BP	0006575	cellular modified amino acid metabolic process	0.471880295151	0.40444302551	88	7
DDMIMFBN_00733	BP	0008610	lipid biosynthetic process	0.368995616531	0.392901753628	102	7
DDMIMFBN_00733	BP	0032787	monocarboxylic acid metabolic process	0.359821623122	0.391798413723	103	7
DDMIMFBN_00733	BP	0044255	cellular lipid metabolic process	0.351949687511	0.390840404804	104	7
DDMIMFBN_00733	BP	0009273	peptidoglycan-based cell wall biogenesis	0.337567022353	0.389061952532	110	5
DDMIMFBN_00733	BP	0044036	cell wall macromolecule metabolic process	0.326608816686	0.387681363851	115	5
DDMIMFBN_00733	BP	0043648	dicarboxylic acid metabolic process	0.318161513397	0.386601232673	117	5
DDMIMFBN_00733	BP	0009064	glutamine family amino acid metabolic process	0.312603254593	0.385882676235	120	5
DDMIMFBN_00733	BP	0006767	water-soluble vitamin metabolic process	0.305500302771	0.384955062789	124	5
DDMIMFBN_00733	BP	0009059	macromolecule biosynthetic process	0.304294108348	0.384796472195	126	11
DDMIMFBN_00733	BP	0006743	ubiquinone metabolic process	0.271722872349	0.38038846799	131	3
DDMIMFBN_00733	BP	0006566	threonine metabolic process	0.263121980209	0.37918094544	133	3
DDMIMFBN_00733	BP	0036211	protein modification process	0.252383174594	0.377645216192	136	6
DDMIMFBN_00733	BP	0043413	macromolecule glycosylation	0.249057086983	0.377162959691	138	3
DDMIMFBN_00733	BP	0006547	histidine metabolic process	0.230580326992	0.374423269123	159	3
DDMIMFBN_00733	BP	0046148	pigment biosynthetic process	0.229881248526	0.374317494625	161	3
DDMIMFBN_00733	BP	0009081	branched-chain amino acid metabolic process	0.228061729825	0.374041434744	163	3
DDMIMFBN_00733	BP	0042558	pteridine-containing compound metabolic process	0.223566691271	0.373354682978	170	3
DDMIMFBN_00733	BP	0072524	pyridine-containing compound metabolic process	0.211943647013	0.371546214461	186	3
DDMIMFBN_00733	BP	0005975	carbohydrate metabolic process	0.203114739354	0.370139102793	189	5
DDMIMFBN_00733	BP	0042157	lipoprotein metabolic process	0.181015104489	0.366476603084	199	2
DDMIMFBN_00733	BP	0072527	pyrimidine-containing compound metabolic process	0.12913424465	0.35687798813	233	2
DDMIMFBN_00733	BP	0019695	choline metabolic process	0.12138573837	0.355288342308	238	1
DDMIMFBN_00733	BP	0006790	sulfur compound metabolic process	0.110165013934	0.352893499514	246	2
DDMIMFBN_00733	BP	0043606	formamide metabolic process	0.104292110383	0.351591307669	255	1
DDMIMFBN_00733	BP	0006544	glycine metabolic process	0.0875588447981	0.347665179241	282	1
DDMIMFBN_00733	BP	0042726	flavin-containing compound metabolic process	0.0867773127341	0.347473000309	286	1
DDMIMFBN_00733	BP	0006081	cellular aldehyde metabolic process	0.0780744119427	0.345271491838	297	1
DDMIMFBN_00733	BP	0006518	peptide metabolic process	0.0678786323585	0.342529722721	307	2
DDMIMFBN_00733	BP	0006399	tRNA metabolic process	0.0513371419059	0.337598981995	313	1
DDMIMFBN_00734	MF	0000049	tRNA binding	7.08926230296	0.69130470859	1	100
DDMIMFBN_00734	MF	0016874	ligase activity	1.34198234056	0.472905432033	4	28
DDMIMFBN_00734	MF	0140101	catalytic activity, acting on a tRNA	0.753437293243	0.430734711849	10	13
DDMIMFBN_00735	BP	0006355	regulation of DNA-templated transcription	3.52114887306	0.577163800415	1	100
DDMIMFBN_00735	MF	0003677	DNA binding	3.24275923351	0.566171265401	1	100
DDMIMFBN_00735	MF	0001067	transcription regulatory region nucleic acid binding	0.0941979294668	0.349264321097	7	1
DDMIMFBN_00735	MF	0003700	DNA-binding transcription factor activity	0.0475121528679	0.336349654333	11	1
DDMIMFBN_00735	BP	1903507	negative regulation of nucleic acid-templated transcription	0.0774301981809	0.345103761774	19	1
DDMIMFBN_00736	CC	0009341	beta-galactosidase complex	11.0565208877	0.787509560941	1	100
DDMIMFBN_00736	MF	0004565	beta-galactosidase activity	10.7439051233	0.78063506014	1	100
DDMIMFBN_00736	BP	0016052	carbohydrate catabolic process	6.231903093	0.667174084847	1	100
DDMIMFBN_00736	MF	0030246	carbohydrate binding	7.39526804854	0.699560395682	3	100
DDMIMFBN_00737	MF	0016798	hydrolase activity, acting on glycosyl bonds	5.60481379166	0.648453564872	1	21
DDMIMFBN_00737	BP	0008152	metabolic process	0.581758230313	0.415448508071	1	21
DDMIMFBN_00737	CC	0005829	cytosol	0.306104127959	0.385034336208	1	1
DDMIMFBN_00738	MF	0022857	transmembrane transporter activity	3.27682074986	0.567540908045	1	100
DDMIMFBN_00738	BP	0055085	transmembrane transport	2.7941491391	0.547412088833	1	100
DDMIMFBN_00738	CC	0016021	integral component of membrane	0.911182928457	0.443301970145	1	100
DDMIMFBN_00738	CC	0005886	plasma membrane	0.0261782253021	0.328192904699	5	1
DDMIMFBN_00738	BP	0006865	amino acid transport	0.0693173731621	0.342928535822	9	1
DDMIMFBN_00740	MF	0004555	alpha,alpha-trehalase activity	12.7608607922	0.823388479259	1	100
DDMIMFBN_00740	BP	0005991	trehalose metabolic process	10.3071254689	0.770860421472	1	100
DDMIMFBN_00740	CC	1902687	glucosidase complex	0.254312530136	0.377923502001	1	1
DDMIMFBN_00740	MF	0032450	maltose alpha-glucosidase activity	4.60831204647	0.616400540918	5	32
DDMIMFBN_00740	BP	0000023	maltose metabolic process	4.30815852495	0.606078629813	5	32
DDMIMFBN_00740	MF	0016853	isomerase activity	0.686248216489	0.424983825173	11	13
DDMIMFBN_00740	MF	0004573	Glc3Man9GlcNAc2 oligosaccharide glucosidase activity	0.130548721277	0.35716297659	12	1
DDMIMFBN_00740	BP	0046352	disaccharide catabolic process	0.122935128965	0.355610178171	13	1
DDMIMFBN_00740	MF	0046872	metal ion binding	0.0252804035984	0.327786527679	13	1
DDMIMFBN_00740	BP	0006974	cellular response to DNA damage stimulus	0.0545290355995	0.338606309718	17	1
DDMIMFBN_00741	MF	0010181	FMN binding	7.7770869555	0.709625468903	1	100
DDMIMFBN_00741	BP	0033543	fatty acid beta-oxidation, unsaturated, even number, reductase/isomerase pathway	0.233931343975	0.374928084712	1	1
DDMIMFBN_00741	MF	0008670	2,4-dienoyl-CoA reductase (NADPH) activity	4.50988987373	0.613053998845	2	33
DDMIMFBN_00741	MF	0071949	FAD binding	0.0778645416538	0.34521692543	17	1
DDMIMFBN_00741	MF	0051539	4 iron, 4 sulfur cluster binding	0.0626591920334	0.341046199967	18	1
DDMIMFBN_00741	MF	0005515	protein binding	0.05041817659	0.33730319668	22	1
DDMIMFBN_00741	MF	0046872	metal ion binding	0.0253304129632	0.327809351132	23	1
DDMIMFBN_00742	MF	0052916	23S rRNA (guanine(1835)-N(2))-methyltransferase activity	11.6821580353	0.800981578487	1	78
DDMIMFBN_00742	BP	0031167	rRNA methylation	8.02940497046	0.716141692307	1	100
DDMIMFBN_00742	CC	0005737	cytoplasm	1.99052141	0.509556638916	1	100
DDMIMFBN_00742	CC	0005840	ribosome	0.0317466530676	0.330571141384	3	1
DDMIMFBN_00742	MF	0003676	nucleic acid binding	2.21833148699	0.520961812333	14	99
DDMIMFBN_00743	MF	0016787	hydrolase activity	2.44173094078	0.531590085931	1	26
DDMIMFBN_00744	CC	0016021	integral component of membrane	0.909310090785	0.443159456219	1	1
DDMIMFBN_00745	MF	0000166	nucleotide binding	2.46228004168	0.532542815577	1	100
DDMIMFBN_00745	MF	0033712	1,5-anhydro-D-fructose reductase (1,5-anhydro-D-mannitol-forming) activity	2.04793941863	0.512490251649	4	13
DDMIMFBN_00746	CC	0016021	integral component of membrane	0.911178683851	0.443301647316	1	100
DDMIMFBN_00746	BP	0071467	cellular response to pH	0.13982345323	0.358994598786	1	1
DDMIMFBN_00746	CC	0005886	plasma membrane	0.0261480217001	0.328179348105	5	1
DDMIMFBN_00747	BP	0015826	threonine transport	13.7697743936	0.843381205737	1	100
DDMIMFBN_00747	MF	0015171	amino acid transmembrane transporter activity	8.24150007873	0.721540348119	1	98
DDMIMFBN_00747	CC	0005886	plasma membrane	2.56139151926	0.537083131609	1	98
DDMIMFBN_00747	BP	0032329	serine transport	13.6482842117	0.841120844083	2	100
DDMIMFBN_00747	MF	0015293	symporter activity	8.13546968271	0.71885025382	2	100
DDMIMFBN_00747	CC	0016021	integral component of membrane	0.911181396082	0.443301853598	3	100
DDMIMFBN_00747	BP	0003333	amino acid transmembrane transport	8.56939369872	0.729751608779	4	98
DDMIMFBN_00747	MF	0004674	protein serine/threonine kinase activity	0.212595907719	0.371648995708	9	3
DDMIMFBN_00747	BP	0016310	phosphorylation	0.118581414138	0.354700566972	21	3
DDMIMFBN_00747	MF	0015081	sodium ion transmembrane transporter activity	0.092168411836	0.348781632382	22	1
DDMIMFBN_00747	MF	0022853	active ion transmembrane transporter activity	0.0532162836814	0.338195686849	25	1
DDMIMFBN_00748	CC	0016021	integral component of membrane	0.911169286732	0.443300932605	1	99
DDMIMFBN_00749	MF	0008789	altronate dehydratase activity	5.15954277886	0.634516383445	1	31
DDMIMFBN_00749	BP	0019698	D-galacturonate catabolic process	0.203643336877	0.370224198714	1	1
DDMIMFBN_00749	MF	0008867	galactarate dehydratase activity	1.90222437003	0.504961510237	5	13
DDMIMFBN_00749	MF	0016787	hydrolase activity	1.3186053154	0.47143394558	6	54
DDMIMFBN_00749	MF	0008198	ferrous iron binding	0.112545754519	0.353411463172	8	1
DDMIMFBN_00750	MF	0008880	glucuronate isomerase activity	12.5526300382	0.81913911321	1	100
DDMIMFBN_00750	BP	0006064	glucuronate catabolic process	11.9560226506	0.806765039395	1	100
DDMIMFBN_00750	BP	0019698	D-galacturonate catabolic process	0.203915196804	0.370267920898	20	1
DDMIMFBN_00750	BP	0042839	D-glucuronate metabolic process	0.200769495188	0.369760212863	22	1
DDMIMFBN_00751	MF	0022857	transmembrane transporter activity	3.27681830975	0.567540810182	1	100
DDMIMFBN_00751	BP	0055085	transmembrane transport	2.79414705841	0.547411998464	1	100
DDMIMFBN_00751	CC	0005886	plasma membrane	2.58754478902	0.538266500785	1	99
DDMIMFBN_00751	CC	0016021	integral component of membrane	0.911182249937	0.443301918539	3	100
DDMIMFBN_00751	BP	0015718	monocarboxylic acid transport	0.0948951691671	0.349428946415	9	1
DDMIMFBN_00751	BP	0008643	carbohydrate transport	0.0703548110516	0.34321354691	14	1
DDMIMFBN_00753	CC	0016021	integral component of membrane	0.910705115289	0.443265624791	1	1
DDMIMFBN_00754	CC	0009289	pilus	10.0382202346	0.764739344769	1	100
DDMIMFBN_00755	CC	0030288	outer membrane-bounded periplasmic space	8.85133770095	0.736687391949	1	100
DDMIMFBN_00755	BP	0071555	cell wall organization	6.73299051389	0.681465057196	1	100
DDMIMFBN_00756	MF	0003700	DNA-binding transcription factor activity	4.75874309989	0.621447172244	1	100
DDMIMFBN_00756	BP	0006355	regulation of DNA-templated transcription	3.52113729268	0.577163352374	1	100
DDMIMFBN_00756	MF	0003677	DNA binding	3.24274856869	0.566170835436	3	100
DDMIMFBN_00756	BP	1903507	negative regulation of nucleic acid-templated transcription	0.0776122208261	0.345151224409	19	1
DDMIMFBN_00757	CC	0005886	plasma membrane	2.58752518692	0.538265616085	1	99
DDMIMFBN_00757	MF	0022857	transmembrane transporter activity	0.0327660858778	0.330983239892	1	1
DDMIMFBN_00757	BP	0055085	transmembrane transport	0.0279396822823	0.328970423135	1	1
DDMIMFBN_00757	CC	0016021	integral component of membrane	0.91117304991	0.443301218819	3	100
DDMIMFBN_00758	MF	0019901	protein kinase binding	10.5446870041	0.776201917169	1	99
DDMIMFBN_00758	BP	0045859	regulation of protein kinase activity	9.99205355247	0.763680244378	1	99
DDMIMFBN_00758	CC	0005887	integral component of plasma membrane	6.06720299831	0.662352182297	1	99
DDMIMFBN_00760	MF	0043022	ribosome binding	8.94396297513	0.738941786523	1	100
DDMIMFBN_00760	CC	0005886	plasma membrane	2.61358879626	0.5394389979	1	100
DDMIMFBN_00760	CC	0016021	integral component of membrane	0.91114809378	0.443299320731	3	100
DDMIMFBN_00760	MF	0043024	ribosomal small subunit binding	0.153634895538	0.36161300948	5	1
DDMIMFBN_00760	CC	0060187	cell pole	0.138976812627	0.358829970439	6	1
DDMIMFBN_00761	CC	0016021	integral component of membrane	0.91115904731	0.443300153827	1	100
DDMIMFBN_00761	CC	0005886	plasma membrane	0.0784086064796	0.345358231476	4	3
DDMIMFBN_00762	CC	0016021	integral component of membrane	0.911148613355	0.443299360249	1	97
DDMIMFBN_00762	BP	0051301	cell division	0.447546402753	0.401837215891	1	7
DDMIMFBN_00763	CC	0016021	integral component of membrane	0.911164774546	0.443300589423	1	100
DDMIMFBN_00764	MF	0004364	glutathione transferase activity	10.9814363953	0.785867395799	1	100
DDMIMFBN_00764	MF	0016491	oxidoreductase activity	0.261857202485	0.37900172188	5	9
DDMIMFBN_00765	CC	0016021	integral component of membrane	0.911159641966	0.443300199055	1	100
DDMIMFBN_00765	CC	0005886	plasma membrane	0.0522724384346	0.33789731782	4	2
DDMIMFBN_00766	CC	0016021	integral component of membrane	0.911154644896	0.443299818992	1	100
DDMIMFBN_00766	CC	0005886	plasma membrane	0.0557807548161	0.338993262968	4	2
DDMIMFBN_00767	MF	0003700	DNA-binding transcription factor activity	4.75875157591	0.621447454331	1	100
DDMIMFBN_00767	BP	0006355	regulation of DNA-templated transcription	3.52114356434	0.577163595023	1	100
DDMIMFBN_00767	MF	0003677	DNA binding	0.453901296039	0.402524430387	3	14
DDMIMFBN_00767	MF	0001067	transcription regulatory region nucleic acid binding	0.0942138698073	0.349268091565	10	1
DDMIMFBN_00767	BP	1903508	positive regulation of nucleic acid-templated transcription	0.0774243454196	0.345102234733	20	1
DDMIMFBN_00768	CC	0005737	cytoplasm	1.98859856284	0.509457669073	1	2
DDMIMFBN_00770	BP	1901367	response to L-cysteine	24.64621762	0.900939997886	1	1
DDMIMFBN_00770	MF	0080146	L-cysteine desulfhydrase activity	14.9232550984	0.850373218506	1	1
DDMIMFBN_00770	BP	0019450	L-cysteine catabolic process to pyruvate	21.0954962353	0.883883866508	2	1
DDMIMFBN_00771	CC	0016021	integral component of membrane	0.911181926411	0.443301893933	1	97
DDMIMFBN_00771	BP	1901367	response to L-cysteine	0.254553528492	0.37795818878	1	1
DDMIMFBN_00771	BP	0009093	cysteine catabolic process	0.192944740095	0.368479790476	2	1
DDMIMFBN_00771	CC	0005886	plasma membrane	0.0269658567254	0.328543704326	5	1
DDMIMFBN_00771	BP	0006865	amino acid transport	0.0714029439237	0.343499370135	17	1
DDMIMFBN_00771	BP	0055085	transmembrane transport	0.0288276965941	0.329353102855	36	1
DDMIMFBN_00772	MF	0003941	L-serine ammonia-lyase activity	11.5990673089	0.799213498337	1	100
DDMIMFBN_00772	BP	0006094	gluconeogenesis	8.48371090928	0.727621288715	1	100
DDMIMFBN_00772	MF	0051539	4 iron, 4 sulfur cluster binding	6.25460539941	0.667833716171	4	100
DDMIMFBN_00772	MF	0046872	metal ion binding	2.52846761261	0.53558478472	8	100
DDMIMFBN_00772	BP	0070689	L-threonine catabolic process to propionate	0.144810475833	0.359954366836	16	1
DDMIMFBN_00773	MF	0016787	hydrolase activity	2.44151396741	0.531580004926	1	19
DDMIMFBN_00773	BP	0070689	L-threonine catabolic process to propionate	1.52097905525	0.483772226381	1	2
DDMIMFBN_00773	CC	0005829	cytosol	0.354070458757	0.391099546554	1	1
DDMIMFBN_00773	MF	0042802	identical protein binding	0.46929708519	0.404169639684	3	1
DDMIMFBN_00774	MF	0008861	formate C-acetyltransferase activity	13.3702615961	0.835629147853	1	100
DDMIMFBN_00774	BP	0006006	glucose metabolic process	7.76019303626	0.709185426426	1	99
DDMIMFBN_00774	CC	0005737	cytoplasm	1.99053359543	0.509557265953	1	100
DDMIMFBN_00774	CC	0016020	membrane	0.00746863124333	0.317248364485	5	1
DDMIMFBN_00774	MF	0016829	lyase activity	1.14025116505	0.45974825353	8	24
DDMIMFBN_00774	BP	0070689	L-threonine catabolic process to propionate	0.144598132519	0.359913840763	9	1
DDMIMFBN_00774	MF	0043875	2-ketobutyrate formate-lyase activity	0.260188416293	0.37876458525	10	1
DDMIMFBN_00775	MF	0008980	propionate kinase activity	15.9373369351	0.856300039549	1	99
DDMIMFBN_00775	BP	0070689	L-threonine catabolic process to propionate	14.3078120823	0.846677644736	1	99
DDMIMFBN_00775	CC	0005829	cytosol	0.0674506768025	0.342410281318	1	1
